,ride_date,ride_count,month,year,m_y
144,2019-05-25,11766,5,2019,5-2019
145,2019-05-26,11160,5,2019,5-2019
146,2019-05-27,11167,5,2019,5-2019
147,2019-05-28,9969,5,2019,5-2019
148,2019-05-29,11958,5,2019,5-2019
149,2019-05-30,10492,5,2019,5-2019
150,2019-05-31,12759,5,2019,5-2019
151,2019-06-01,12151,6,2019,6-2019
152,2019-06-02,9754,6,2019,6-2019
153,2019-06-03,12698,6,2019,6-2019
154,2019-06-04,13547,6,2019,6-2019
155,2019-06-05,12323,6,2019,6-2019
156,2019-06-06,12550,6,2019,6-2019
157,2019-06-07,13479,6,2019,6-2019
158,2019-06-08,13593,6,2019,6-2019
159,2019-06-09,6139,6,2019,6-2019
160,2019-06-10,8308,6,2019,6-2019
161,2019-06-11,12941,6,2019,6-2019
162,2019-06-12,12570,6,2019,6-2019
163,2019-06-13,9443,6,2019,6-2019
164,2019-06-14,13559,6,2019,6-2019
165,2019-06-15,12737,6,2019,6-2019
166,2019-06-16,10256,6,2019,6-2019
167,2019-06-17,9971,6,2019,6-2019
168,2019-06-18,9565,6,2019,6-2019
169,2019-06-19,12189,6,2019,6-2019
170,2019-06-20,11306,6,2019,6-2019
171,2019-06-21,13391,6,2019,6-2019
172,2019-06-22,13726,6,2019,6-2019
173,2019-06-23,11905,6,2019,6-2019
174,2019-06-24,10874,6,2019,6-2019
175,2019-06-25,12289,6,2019,6-2019
176,2019-06-26,12532,6,2019,6-2019
177,2019-06-27,11244,6,2019,6-2019
178,2019-06-28,11877,6,2019,6-2019
179,2019-06-29,10755,6,2019,6-2019
180,2019-06-30,10551,6,2019,6-2019
181,2019-07-01,12316,7,2019,7-2019
182,2019-07-02,10710,7,2019,7-2019
183,2019-07-03,12501,7,2019,7-2019
184,2019-07-04,10224,7,2019,7-2019
185,2019-07-05,12059,7,2019,7-2019
186,2019-07-06,10086,7,2019,7-2019
187,2019-07-07,9982,7,2019,7-2019
188,2019-07-08,8371,7,2019,7-2019
189,2019-07-09,12902,7,2019,7-2019
190,2019-07-10,12569,7,2019,7-2019
191,2019-07-11,8635,7,2019,7-2019
192,2019-07-12,13266,7,2019,7-2019
193,2019-07-13,12831,7,2019,7-2019
194,2019-07-14,10816,7,2019,7-2019
195,2019-07-15,12209,7,2019,7-2019
196,2019-07-16,12073,7,2019,7-2019
197,2019-07-17,10249,7,2019,7-2019
198,2019-07-18,12472,7,2019,7-2019
199,2019-07-19,12012,7,2019,7-2019
200,2019-07-20,10336,7,2019,7-2019
201,2019-07-21,8000,7,2019,7-2019
202,2019-07-22,10610,7,2019,7-2019
203,2019-07-23,9715,7,2019,7-2019
204,2019-07-24,12328,7,2019,7-2019
205,2019-07-25,13324,7,2019,7-2019
206,2019-07-26,13472,7,2019,7-2019
207,2019-07-27,12970,7,2019,7-2019
208,2019-07-28,10924,7,2019,7-2019
209,2019-07-29,12087,7,2019,7-2019
210,2019-07-30,12401,7,2019,7-2019
211,2019-07-31,12067,7,2019,7-2019
212,2019-08-01,12767,8,2019,8-2019
213,2019-08-02,12203,8,2019,8-2019
214,2019-08-03,11817,8,2019,8-2019
215,2019-08-04,11239,8,2019,8-2019
216,2019-08-05,11921,8,2019,8-2019
217,2019-08-06,12012,8,2019,8-2019
218,2019-08-07,11294,8,2019,8-2019
219,2019-08-08,12719,8,2019,8-2019
220,2019-08-09,12859,8,2019,8-2019
221,2019-08-10,12604,8,2019,8-2019
222,2019-08-11,11763,8,2019,8-2019
223,2019-08-12,11962,8,2019,8-2019
224,2019-08-13,11244,8,2019,8-2019
225,2019-08-14,12301,8,2019,8-2019
226,2019-08-15,10931,8,2019,8-2019
227,2019-08-16,12258,8,2019,8-2019
228,2019-08-17,10924,8,2019,8-2019
229,2019-08-18,9510,8,2019,8-2019
230,2019-08-19,10487,8,2019,8-2019
231,2019-08-20,8853,8,2019,8-2019
232,2019-08-21,11626,8,2019,8-2019
233,2019-08-22,11678,8,2019,8-2019
234,2019-08-23,8125,8,2019,8-2019
235,2019-08-24,12416,8,2019,8-2019
236,2019-08-25,11464,8,2019,8-2019
237,2019-08-26,11633,8,2019,8-2019
238,2019-08-27,12197,8,2019,8-2019
239,2019-08-28,11350,8,2019,8-2019
240,2019-08-29,12668,8,2019,8-2019
241,2019-08-30,12072,8,2019,8-2019
242,2019-08-31,11170,8,2019,8-2019
243,2019-09-01,11886,9,2019,9-2019
244,2019-09-02,9008,9,2019,9-2019
245,2019-09-03,11824,9,2019,9-2019
246,2019-09-04,11707,9,2019,9-2019
247,2019-09-05,12508,9,2019,9-2019
248,2019-09-06,12450,9,2019,9-2019
249,2019-09-07,12399,9,2019,9-2019
250,2019-09-08,10663,9,2019,9-2019
251,2019-09-09,11842,9,2019,9-2019
252,2019-09-10,12505,9,2019,9-2019
